铡美案(京剧,长春电影制片厂摄制,彩色 14本,"导演：郭维
摄影：葛伟卿 
美术指导：秦威
美术：王桂枝 
录音：康瑞新
剧务主任：胡殿国
副导演：若荪
化妆：杨士雅、王永利、张凤山 
服装：蒋文歧、王宝昆 
道具：曲学善、李德贵
照明：姜克贵
置景：张德永
绘景：吉国祥
助理导演：王枫
场记：刘玉河
剪接：刘英
司鼓：谭世秀、金瑞林
琴师：李慕良、何顺信、汪本贞
演奏：北京京剧团乐队
演出：北京京剧团","马连良-王延龄
张君秋-秦香莲 
裘盛戎-包拯
李多奎-国太 
马盛龙-陈父
张凤云-陈母 
马长礼-陈士美
刘浦勇-英哥 
颜名芳-冬妹
钮荣亮-李安 
朱锦华-太监
李四广-张三阳 
张韵斌-门官
朱今琴-家院 
赵丽秋-皇姑
谭元寿-韩琪 
郝庆海-王朝
于元龙-马汉 ","
陈士美赴京赶考，其妻秦香莲在家苦待。陈士美中状元后入赘丞相府。当香莲携儿带女来找他时，他拒不相认，将秦氏母子三人赶出府去，并派韩琪在途中杀害他们，韩琪不忍心下毒手，但又惧怕陈士美的权势，因而自刎身亡。秦香莲向包丞相告状,包丞相秉公断案，怒侧了陈士美。"
独立大队,长春电影制片厂摄制,黑白 12本,"编剧：陆柱国、王 炎
导演：王炎
摄影：王启民
美术：汪 滔、王继贤 
作曲：张棣昌
录音：陈文渊 
副导演：张普人
助理导演：张振瀛
制片：武愚
剪接：王德安
化妆：王仕儒
烟火：尚德惠
照明：徐占春
置景：邵庆祥
剧务：赵惠恒
场记：杨恩惠
服装：李子栋
道具：孙贵忠
绘景：高廷伦
演奏：长影乐团
指挥：尹升山","中叔皇-叶永茂
郭振清-马龙 
庞学勤-才飞虎
孙笑非-李登高 
达奇-牛牯
王洁人-王子奇 
刘世龙-沈阿根
史可夫-刘司令员 
马陋夫-老汉
李玉-小勤务兵 
褚大章-三中队长
刘汉璞-战士 
李自强-战士
倪长波-战士 
宋宝国-战士
崔超明-匪连长 
任颐-地主
苏芸-地主 ","
一九四六年，粤北游击队派联络员叶永茂，去说服从国民党军队中逃出的一支由马龙率领的“绿林”队伍。马龙受其结拜弟兄刁飞虎与李登高的离间，对叶永茂有戒心。刁飞虎依仗他曾救过马龙的性命，胡作非为。农民出身的新战士牛牯因不满意刁飞虎的土匪行为，带枪逃跑,要去找游击队,刁反诬他是受叶永茂的勾引。在审问时，牛牯当众揭发了刁的罪行，士兵群情激愤，要求枪毙刁飞虎。李登高替刁求情，马龙念刁救命之情，手软下来，后来，马在叶永茂的启发下，下决心整顿队伍。之后，刁、李合谋，使诈降计，马中计负伤，危急时刻，叶永茂带援兵赶到，救了马龙，打死了刁飞虎和李登高。经过这次血的教训，马龙主动要求将独立大队改为粤北游击队第四中队。"
兵临城下,长春电影制片厂摄制,黑白 10本,"改编：白刃、林农
导演：林农 
摄影：王启民、孟宪弟
美术：王兴文 
作曲：刘炽
录音：陈文渊 
副导演：荆杰
剪辑：周莹箴
化妆：姚玉宝
绘景：吉国祥
特技美术：陶世恭
特技摄影：刘春海
制片：刘水航
演奏：长影乐团
指挥：尹升山","赫海泉-赵崇武
中叔皇-郑汉臣 
张然-钱孝正 
庞学勤-李忠民 
李默然-姜部长 
陈汝斌-范国良 
王秋颖-胡高参 
王守全-蒋家训
刘惠明-林秋兰
白玲-罗曼 
崔超明-马军长
王澍-牛师长 
弓弢-董彪 
白之光-侯长发 
宋永堃-刘喜才 
张园-杨玉芳 
任伟民-小个子兵
张冲霄-大个子兵 
刘荣春-王班长
刘玉山-老汉","
根据白刃、洛丁、李树楷同名话剧改编。
解放战争时期，东北某城的国民党守军处于我军包围之中。为了争取蒋军非嫡系部队三六九师起义，我东北民主联军将被俘的敌三六九师师长赵崇武的亲信团长郑汉臣夫妇释放，并代为郑寻找失散的孩子，使郑深受感动。郑回城后，受到特务的怀疑，赵崇武的部队更受到蒋军嫡系部队二〇三师的排挤与监视，郑太太受到二〇三师某连长的侮辱，从而更加深了敌人内部的矛盾。民主联军派姜部长以给郑送孩子为由，化装前往劝说赵崇武弃暗投明,但赵迟迟下不了起义的决心。不久,姜部长和郑的联系被蒋军嫡系亲信安插在二〇三师的参谋长钱孝正发现，钱企图逮捕姜、郑。这时，刚晋升官爵的赵崇武，怕受连累，命令郑把姜送走.之后,前来视察的国民党高级参谋胡高参命令赵崇武的师担任突围的主攻任务。敌人第一次突围遭到我军的沉重打击，赵负伤并受到胡高参的严厉斥责，接着赵又发现蒋介石指示胡高参突围后铲除他的密电，赵在四面楚歌、幻想破灭的情况下，决定率部起义。他们逮捕了胡高参、打死了钱孝正，迫使蒋嫡系二○三师投降。"
英雄儿女,长春电影制片厂摄制,黑白 12本,"改编：毛烽、武兆堤
导演：武兆堤
摄影：舒笑言
美术：徐渭、王崇 
作曲：刘炽
录音：黄力加 
作词：公木
制片：孙明珠
副导演：张其、刘文华
化妆：张立棠
剪辑：祖述志
特技美术：蔡光
特技摄影：阎序忠
烟火：尚德惠
演奏、演唱：长影乐团、北京电影乐团、总政文工团、空政文工团、前卫歌舞团
指挥：胡德风、尹升山","田方-王文清
周文彬-王复标 
刘尚娴-王芳
刘世龙-王成 
褚大章-赵国瑞
郭振清-张振华 
浦克-金正泰
刘效国-小刘 
赵文瑜-朴贞子
任颐-吴军长 
王延盛-朝鲜人民军联队长
柏瑞桐-田玲 
王宝顺-步话员
李万城-李永录 
赵宝华-赵金贵
刘彤彦-警卫员 ","根据巴金小说 《团圆》改编。
抗美援朝期间，志愿军某师政治委员王文清，在朝鲜战场上偶遇老战友王复标之子王成，得知王成的妹妹王芳也在军中工作。此后，王成牺牲，全军开展了向王成学习的运动，在这个时候王文清见到了王芳，认出她就是自己十八年前失散的亲生女儿，但却没有立即认她，而是鼓励她向哥哥学习。一次，王芳在阵地上为炊事员演唱王成的英雄事迹时，敌人炮火突然袭来，王芳为掩护炊事员而负伤，被送回祖国养伤。不久，王复标随慰问团赴朝慰问，王芳也伤愈归队，三人团圆，王复标将真情告知王芳，王文清勉励王芳做一个革命的接班人。"
红管家(京剧),长春电影制片厂摄制,彩色 6本,"编剧：林曾信
导演：蔡振亚 
摄影：方为策
美术：董 萍 
音乐设计：葛绥之、周乃礼、彭永福、张禹田
录音：张剑平
舞台导演：高加麟、张建文
副导演：荣磊
制片：常德荣
剪辑：周莹箴
化妆：姚玉宝
演出：河南省京剧团
演奏：河南省京剧团乐队、长影乐团民族乐队","周喜本-聂小江
耿照芳-大队长 
胡兰梅-丁小玉
宋又声-老支书 
侯桂先-丁三婶","
生产大队会计聂小江丰收不忘节约，坚持原则。丁三婶为了给女儿小玉买布做衣裳，找小江借钱，遭到拒绝，她很生气。后来，小江把母亲卖鸡蛋准备买布的钱借给了丁三婶。小玉以为小江不坚持原则，徇私情将集体的钱给自己的妈妈，她很生气，要去批评小江。继之，大队长丁金山为了庆祝丰收，准备请不正当812的剧团演旧戏。小江反对大队长铺张浪费。老支书表扬了小江坚持原则的精神,并帮助大队长认识了错误。这时,在场的丁三婶深受教育，批评小江不该借钱给她。小玉出来说明了情况，老支书也乘机道破小江和小玉的爱情秘密，丁三婶高兴得合不上嘴。最后，大队长因推掉了剧团的演出，正准备向前来看戏的群众进行解释时，小玉提出上演她们排演的新戏《夺印》，帮助队长解决了困难。"
好媳妇(京剧), 长春电影制片厂摄制,,"编剧：蔡振亚
导演：蔡振亚 
摄影：方为策
美术：董萍 
音乐设计：刘世康、周乃礼、张禹田
录音：张剑平
舞台导演：朱义、马万楼、许振华
副导演：荣磊
制片：常德荣
剪辑：周莹箴
化妆：姚玉宝
演奏：河南省京剧团乐队、长影乐团民族乐队
演出：河南省京剧团","高俊英-李大娘
吴韵芳-淑芳 
孙志远-二妞
李佩君-金贵嫂 
张建文-长松叔","
青年女生产队长淑芳关心集体，婆婆李大娘却埋怨她“心眼不够数”,光为集体不为个人。一天，李大娘叫淑芳去锄自留地，淑芳见队里的谷苗有人锄的质量不好，就重新锄了一遍。金贵嫂因锄地不干净，记工员二妞扣了她的工分，她请李大娘向淑芳说813情。淑芳坚持原则，大公无私，金贵嫂败兴而归。可是二妞忽然把扣她的工分还给了她，老支书还决定奖励她两分，弄得金贵嫂莫名其妙，她到地里一看，才知道淑芳替她把地又锄了一遍。金贵嫂心中非常惭愧。要把队里奖给她的工分给淑芳，淑芳不要，这时老支书来了，他不了解实情，又把金贵嫂表扬一番，弄得金贵嫂哭笑不得。李大娘听说淑芳没锄自留地，非常生气，扛起锄头下地去了。她到自留地一看，地已锄得干干净净，她以为是儿媳故意和她开玩笑。回到家里一问，才知道是老支书见淑芳整天因公忘私，主动替她锄了自留地。事实教育了李大娘，使她纠正了对媳妇的错误看法。"
南海的早晨,,,"编剧：赵明
导演：朱文顺 
摄影：包杰
美术：李俊杰 
作曲：娄彰后
录音：佟宗德 
副导演：林克
特技摄影：李晰倩
特技美术：白天民
化妆：迈新剪辑：丁淑贤
制片：张敬平
演奏：长影乐团
指挥：陈传熙","胡乐佩-田秀英
李亚林-金牛 
史可夫-王书记
王丽君-田大妈 
李希达-田世雄
马世达-张参谋长 
盛林中-李处长
邵万林-武装部长 
苏剑峰-许花
于仲莲-杨亚妙 
于福来-许旺
李承伟-安仔 
章薇-聂玉娇
郭琪-陈美娟 
叶琳琅-陈官运妻
崔超明-邱正光 
方化-陈官运
宋德望-项主任 
于飞-哈瑞
王洁人-邹复兴 
金励-够刺激
顾谦-老苟 ","
一九六二年，美蒋叫嚣窜犯大陆的消息传到南海某渔村。村里的地主婆聂玉娇暗地搜集我海防情报，提供给逃至香港当特务的三弟陈官运，并鼓动其侄女陈美娟拉拢不安心会计工作的高中毕业生田世雄逃往香港。大队党支部书记、民兵队长田秀英多次对弟弟田世雄进行批评帮助，田世雄不但不听姐姐的劝告，反而离家去广州找工作。聂玉娇见拉拢田世雄的阴谋未得逞，又派陈美娟携带情报前往香港，陈在途中被捕。田世雄回村后，得知陈美娟被捕的消息后，才醒悟过来。不久，美蒋派国民党先遣军第一纵队司令邱正光，率敌特伪装成我解放军登陆，聂玉娇正要配合敌特行动时被民兵逮捕。秀英率民兵配合解放军全歼了敌特。几天后，陈官运率第二批敌特登陆，也被全歼。生产大队长金牛过去由于思想麻痹，只抓生产，忽视海防工作，通过敌人登陆事件，也认识到了自己的错误。"
女跳水队员,,,"编剧：耿耿
导演：刘国权 
摄影：吴国疆
美术：刘金乃 
作曲：全如玢
录音：袁明达 
作词：乔羽
副导演：常甄华
制片：牛景纯
化妆：李景文
剪辑：杨秉坤
演奏：长影乐团
指挥：陈传熙","张克镜-陈晓红
曾绍美-黄桂兰 
王应辅-王振强
黎振德-周宾 
郑德倩-高丽梅
董茜莉-林志清 
卢桂兰-张老师
王执芳-丁大夫 
张慧君-李娟娟
红冰-老奶奶 
常甄华-高副市长
尹黎明-陈小弟 
陈小羽-小苗","
湛江市中学生陈晓红利用业余时间学跳水，在体校王教练的指导和同伴高丽梅、黄桂兰等人的帮助下，获得全国少年女子跳水冠军后，她被成绩冲昏了头脑，渐渐骄 傲 起 来。后来，王教练提升当教导主任。新来的周教练有严重的个人主义思想，他用名利思想影响晓红，为晓红拟定了一个过高的训练计划。王对周拟定的计划提出了意见。一个多月后，在全国跳水比赛中，周教练不切实际地临时决定晓红跳高难的“5311”动作。比赛结果，晓红这项动作得了零分，她心里很难过。经过老师和同学们的帮助，晓红受到很大教育和启发。周教练也认识到自己的错误。但由于精神作用，晓红始终突不破“5311”这一关。一次，晓红为抢救落水儿童，从十几米高的悬崖上跳到湖里，无意中竟成功地跳了“5311”动作。最后，陈晓红和她的同伴高丽梅、黄桂兰在全国优秀运动员选拔赛中获得了优秀成绩，并被选为代表，前往北京参加国庆活动。"
彩蝶纷飞(民间歌舞集锦),,,"导演：朱今明
摄影：高洪涛、聂晶 
录音：吕宪昌、张家克
美术：秦威、杨予和
绘画：叶浅予
序曲：杜鸣心
剪辑：傅正义
照明：张海山、赵新鸣
绘景：李振华
服装：王峰
化妆：范青山、徐广南
特技美术：刘鸿文
特技摄影：陈晨
制片：李秉忠
演奏：中央民族歌舞团乐队、北京电影乐团、东方歌舞团乐队
演出：东方歌舞团、中央民族歌舞团、中国人民解放军总政治部文工团歌舞团、贵州省黔东南苗族自治州歌舞队","
主要演员：阿依吐拉、崔美善、刀美兰、莫德格玛、欧米加参、左哈拉等","
影片包括我国各民族十二个民间歌舞节目，有：蒙族民间舞《盅碗舞》、维吾尔族民间舞《鼓舞》、塔吉克族的《牧羊女》、彝族的《笛舞》、佤族民间舞《春臼》、黎族的《草 舞》、哈尼族的《采茶舞》、傣族民间舞蹈《赶摆的路上》、藏族民间舞《草原上的热巴》等。"
小铃铛,,,"编剧：谢添、陈方千
导演：谢添、陈方千
摄影：张庆华
美术：杨予和 
作曲：乔谷
录音：傅英杰 
剪辑：朱小勤
助理导演：吴国光
照明：王琦珊
化妆：范青山
特技摄影：张尔瓒、李庆春
特技美术：门玉凤
制片：李秉忠、王志敏
木偶艺术指导：周易人
木偶设计、制作：刘霁、素万金、聂呈祥、李宝芬
演奏：北京电影乐团、中国木偶艺术剧团乐队
指挥：冯光涛、任兆学
演出：中国木偶艺术剧团","
石小满-小满
马佳-小佳 
关维吉-小铃铛表演者
主要木偶表演者-关剑青、冷福记、李乾元、窦玉如、路夷、张跃荷、李云鉴、司梅竹","
一对小兄妹拾到一个外号叫“小铃铛”的报幕木偶。妹妹小佳主张立刻送还剧团，哥哥小满不同意，硬要先玩一会再还，并且调皮地抱起小铃铛跑了。之后，小满一个人躲在公园的摇船上睡着了。
在奇异的梦幻中，小铃铛活了，不但和小满交上了朋友，还对小满提出了批评。小满接受了批评，将小铃铛送回剧团，并且应邀参加了演出。在演出中，一个长得和小满一样的“巨人”把818小铃铛当场抢走。小满非常气愤，他勇敢地向“巨人”追去，但又追不回来，急得他哭起来。醒来后，小满觉得妹妹的话有道理，就把小铃铛交还失主，保证了木偶剧团的演出。"
青年鲁班,,,"编剧：史大千
导演：史大千 
摄影：于振羽、徐孝先
美术：张先得 
作曲：苏民
录音：刘士达 
剪辑：邵养珍
化妆：冯桂香
照明：杨永纯
制片：杜子、曹增银
演奏：北京电影乐团
指挥：冯光涛
合唱：中国铁路文工团歌剧团
指挥：亢杰","毕鉴昌-李三辈
李长乐-秦淑贞 
王 斑-高师傅
张璋-韩技术员 
张莹-陈书记
方辉-刘主任 
李孟尧-袁师傅
李健-高大娘 
郑保民-小胖子
王善尊-高小林 
吴素琴-吴大姐
葛存壮-工程师 
俞立文-罗玉生
曹昌焕-小张","青年建筑工人李三辈出身贫苦，解放前家中三辈人都讨过饭，解放后，三辈参加了工作，但由于没有文化，学习时感到很吃力。刚从大学毕业的女技术员秦淑贞，开始看不惯这个笨拙的819学生，错怪三辈学习不用功，两人发生误会。后来小秦了解了三辈的过去，深受感动，耐心地帮助三辈学文化，两人逐步建立了友谊和爱情。三年后，三辈的文化程度显著提高。在改革木工技术中的一项比较落后的工作方法“放大样”时，三辈由于忽视向老工人学习技术经验，遭到失败。后来在一次试验中，他不慎掉伤，出事后受到工地领导的批评和不怀好意的韩技术员的攻击,秦淑贞则热情地鼓励和帮助他，他鼓起勇气终于改革成功，提前完成了任务。"
